Date,Water Station P.17 [m³/s] ,Water Station N.67 [m³/s] ,Water Station C.13 [m³/s] ,Rainfall TCP004 (mm),Rainfall CPY010 (mm),Rainfall 48415 (mm),Rainfall LBI001 (mm),Min_Temp,Max_Temp,relative humidity (%),Water Station C.29A (Target),State
31/5/2023,222,103,70,0,,2.2,11.4,26.8,35.2,72.32,100,Normal
1/6/2023,262,103,70,1.2,0,0,14.6,27.3,36.3,68.74,103,Normal
2/6/2023,265,93,70,0,,0,0,28,36.2,64.42,101,Normal
3/6/2023,234,91,70,2.4,0,0,9.4,26.2,35.8,66.89,104,Normal
4/6/2023,228,91,70,3.6,0,0,6.4,27.3,35.1,72.23,106,Normal
5/6/2023,244,91,70,0,0,0,12.4,28.5,34.2,68.41,103,Normal
6/6/2023,259,91,70,0,0,0,14.6,27.7,34.7,70.24,101,Normal
7/6/2023,262,81,70,4,20.2,29.2,14.6,24.8,33.2,76.09,102,Normal
8/6/2023,281,88,70,3.2,0.2,0,12.6,24.6,32.6,78.72,104,Normal
9/6/2023,306,97,70,14.2,,2.8,1.2,26.5,31.8,78.53,101,Normal
10/6/2023,272,106,70,0.8,0,0,7.2,27.4,32.9,74.28,103,Normal
11/6/2023,,,,0.6,0,0,9.2,27.7,34.1,70.36,,Normal
12/6/2023,262,112,70,0.4,0,0,10.4,27,33.4,70.75,98,Normal
13/6/2023,290,114,70,0.4,0,0,17.2,27.7,31.6,73.32,101,Normal
14/6/2023,228,114,70,0.2,0,0,12.6,26.3,32,77.27,99,Normal
15/6/2023,256,109,70,0.2,0,0,15.8,27.5,32.7,73.62,101,Normal
16/6/2023,297,99,70,0,0,5.8,12.8,27.5,34.3,72.03,102,Normal
17/6/2023,287,100,70,0,0.2,0,10.2,26.2,34.2,75.81,103,Normal
18/6/2023,253,105,70,4,0,25.2,14.2,24.7,32.5,81.29,100,Normal
19/6/2023,278,109,70,1.2,0,0,17.2,25.5,33,79.35,102,Normal
20/6/2023,250,122,70,0.6,0,0,11.8,27.8,33.8,74.09,99,Normal
21/6/2023,262,119,70,0.2,0,0,9.8,28.1,34.3,71.16,101,Normal
22/6/2023,256,112,70,0,0,0.4,10.4,27.3,35.2,70.06,103,Normal
23/6/2023,250,103,70,0,0,22.4,59.4,28.3,37,65.43,102,Normal
24/6/2023,262,96,70,0,0,0,8.2,23.8,35,74.68,100,Normal
25/6/2023,250,96,70,0,0,1.8,15.8,26.4,34.1,76.65,97,Normal
26/6/2023,244,91,70,0,0,17,7.6,26.5,33.4,75.02,95,Normal
27/6/2023,247,84,65,3.6,0,0,19.4,26.1,36.5,72.65,97,Normal
28/6/2023,247,88,65,0,0,6.2,11.8,26.1,35.6,75.83,99,Normal
29/6/2023,265,94,65,0,0,0,11.8,26.2,34.4,73.12,98,Normal
30/6/2023,275,88,65,0,0,24,0,27.2,34.7,75.80,96,Normal
1/7/2023,265,81,65,0,0,0,0,26.9,34.4,78.54,97,Normal
2/7/2023,244,74.4,65,0,0,0,12,27.5,34.6,75.25,99,Normal
3/7/2023,250,83,65,0,0,0,0,26.7,33.1,73.99,101,Normal
4/7/2023,262,100,65,2.2,0,23.6,51,25.2,32.9,76.10,103,Normal
5/7/2023,234,106,65,0,0,0,0,25.7,31.8,79.81,104,Normal
6/7/2023,250,118,65,0,0,0,0,26.4,36,69.80,102,Normal
7/7/2023,259,137,65,0,0,0,0,27.8,35.6,68.48,104,Normal
8/7/2023,269,141,65,0,0,0,0,28.2,34.1,73.06,101,Normal
9/7/2023,265,144,65,0.2,0,3.4,27,26.9,33.7,75.87,212,Normal
10/7/2023,265,141,65,0,0,7.4,17.2,26.5,33,76.87,123,Normal
11/7/2023,272,132,60,0.2,0,0.6,22.6,25.2,33.7,76.79,199,Normal
12/7/2023,265,125,60,0,0,0,16.4,26.2,34.4,74.93,163,Normal
13/7/2023,256,110,60,0,0,0.4,16.6,27.5,35,68.65,169,Normal
14/7/2023,256,100,60,0,0,0,15.6,27,33.9,69.55,129,Normal
15/7/2023,241,93,60,0,0,0,11,27.4,34.1,66.19,251,Normal
16/7/2023,228,91,60,0,0,0,9,27.7,33.2,69.44,159,Normal
17/7/2023,225,86,60,0,0,0,14,27.3,32.8,69.93,144,Normal
18/7/2023,250,87,60,0,0,0,13,27.1,32,69.13,168,Normal
19/7/2023,244,94,60,0,0,0,14.8,27.3,32.9,69.21,59,Normal
20/7/2023,208,86,60,0,0,0,19.4,27.4,34.5,68.56,86,Normal
21/7/2023,184,79,60,0.2,0,22.9,17.4,27.9,34.3,71.83,144,Normal
22/7/2023,205,75,60,0.2,0,3.4,17.4,25.7,35,81.09,85,Normal
23/7/2023,210,72,60,0,1.6,4.3,16.8,25.7,32.5,85.42,210,Normal
24/7/2023,216,83,60,0.2,0,9.2,11.6,25.3,33.1,81.09,155,Normal
25/7/2023,278,95,55,0,0,0,14.2,26.4,33,73.28,129,Normal
26/7/2023,231,121,55,1,0,0,16.8,27.5,34.7,69.46,143,Normal
27/7/2023,250,130,55,0,0,0,16,27.6,35.6,66.35,144,Normal
28/7/2023,256,131,55,0,0,0,8.6,27.5,33.6,69.17,180,Normal
29/7/2023,253,129,55,0,0,0,11.8,27.6,32.9,70.08,30,Normal
30/7/2023,244,118,55,1.4,8.8,9.2,20.2,26.6,30.9,77.36,102,Normal
31/7/2023,253,108,55,0,0,0.2,0,25.7,32.2,76.77,134,Normal
1/8/2023,244,99,55,0,0,0.3,10,27.6,34.3,74.18,85,Normal
2/8/2023,228,93,55,0,0,1.5,13,27.5,32.6,76.33,156,Normal
3/8/2023,196,97,55,0,0,0,16,27.5,32.6,77.49,224,Normal
4/8/2023,173,105,55,0,0,0,14.6,26.8,32.4,76.55,131,Normal
5/8/2023,162,104,55,3.2,0,0.5,25.8,27,34.4,73.82,176,Normal
6/8/2023,164,102,55,0.8,0,0,11.8,27.4,33.5,73.86,234,Normal
7/8/2023,173,101,55,0,0,0,16.8,27.3,32.1,73.93,155,Normal
8/8/2023,187,100,55,3.2,0,6.4,11.8,27.5,34.9,72.24,181,Normal
9/8/2023,160,101,55,1.4,0,0.2,16.4,27.2,34.2,75.31,141,Normal
10/8/2023,164,103,55,0.4,0,0,17,26.2,35.1,70.83,134,Normal
11/8/2023,208,108,55,0.2,0,0,18.8,27.2,35.2,69.33,150,Normal
12/8/2023,205,112,55,0.2,0,6.8,9.6,27.7,34.7,74.42,169,Normal
13/8/2023,234,122,55,0.2,0,7,8.4,27.1,35.3,72.02,183,Normal
14/8/2023,241,125,55,0,0,0,12.8,27.4,35.4,70.20,105,Normal
15/8/2023,259,128,55,0,0,0,15,27.2,34.4,72.47,125,Normal
16/8/2023,225,125,55,0,0,0,13,26.7,31.9,71.05,155,Normal
17/8/2023,216,109,55,0,0,0,11.6,26.8,34.9,67.48,137,Normal
18/8/2023,216,96,55,0,0,0,11.8,25.9,38.9,64.00,212,Normal
19/8/2023,219,86,55,0,0,0,14.6,27.1,39.2,62.90,158,Normal
20/8/2023,213,80,55,0.2,8.8,0,25.2,26.9,37.1,73.48,122,Normal
21/8/2023,225,78,55,0.2,,0.4,22.2,25.6,35.2,82.99,140,Normal
22/8/2023,228,77,55,0.2,0,0,11.2,26.1,33.8,73.46,131,Normal
23/8/2023,205,83,55,0,0,0,12.2,27,34,73.26,181,Normal
24/8/2023,184,94,60,0.2,0,0,13.4,26.8,33.7,73.15,77,Normal
25/8/2023,167,99,60,0.2,0,0,10.2,26.8,35.6,70.93,168,Normal
26/8/2023,155,91,55,0,0,0,10,26.7,34.3,68.71,141,Normal
27/8/2023,,,,0,0,0,9.8,27.2,34.6,65.75,,Normal
28/8/2023,160,95,55,0,0,0,10,27,35.6,64.28,160,Normal
29/8/2023,196,94,50,0,0,0,16,27.1,33.8,68.09,178,Normal
30/8/2023,193,92,50,0,0,0,16.2,27.7,34.4,70.33,223,Normal
31/8/2023,176,87,50,0,0,0,22.6,24.7,37.4,78.17,108,Normal
1/9/2023,179,82,50,0,0,3.4,16.2,25.6,35.3,77.80,117,Normal
2/9/2023,176,83,50,0,0,5,12.2,26.9,37.2,73.33,245,Normal
3/9/2023,176,79,50,0,1.4,0.2,29.4,26.5,36.1,73.68,275,Normal
4/9/2023,170,78,50,0,,0.4,12.8,27.4,34.7,79.51,135,Normal
5/9/2023,176,83,50,0,,0,16.4,27.7,33.3,71.14,175,Normal
6/9/2023,162,93,50,0,,3.4,26.6,27.5,33.1,68.78,213,Normal
7/9/2023,176,99,50,0,,0,16,25.6,34.4,73.16,221,Normal
8/9/2023,210,129,50,0,,0,17.4,27.4,36,69.78,189,Normal
9/9/2023,187,182,50,0,,0,26.8,26.4,35.3,69.74,244,Normal
10/9/2023,181,310,50,0.4,,0,10,26.7,32.1,75.11,187,Normal
11/9/2023,208,403,80,0,,0,11.2,25.2,32.5,74.09,263,Normal
12/9/2023,210,467,100,0,,0.8,19.4,27.1,32.2,74.47,336,Normal
13/9/2023,160,468,120,0.2,,0.7,16.6,26.6,32,71.91,267,Normal
14/9/2023,146,487,175,1.8,,2.5,15.6,26.7,33.3,75.83,387,Normal
15/9/2023,133,513,226,1.6,,2.2,45.4,25.7,33,77.23,338,Normal
16/9/2023,135,518,254,0.4,,6.9,24.4,25.6,33.3,79.89,412,Normal
17/9/2023,162,516,308,7.4,,35.2,89.2,25,35.2,79.44,436,Normal
18/9/2023,256,538,380,4.8,,16,40.4,24.8,33.3,86.41,453,Normal
19/9/2023,364,611,450,2.6,,0,14.8,25.5,37.1,79.18,652,Normal
20/9/2023,383,715,689,1,,0,22.4,28.2,37.9,75.15,873,Normal
21/9/2023,380,787,700,0.6,,14.6,24.2,25.1,38.2,74.91,923,Normal
22/9/2023,344,826,800,1.2,,0,11.8,24.8,35.4,77.32,1041,Normal
23/9/2023,309,834,898,0.8,,0,8.6,26.8,34.9,76.31,1247,Normal
24/9/2023,287,811,793,0.8,,0,9.8,27.5,37.4,75.60,1135,Normal
25/9/2023,247,762,802,0.2,,53.6,70.8,27.5,36.1,73.05,1074,Normal
26/9/2023,205,689,726,0.2,,3.2,17.8,24.3,33.7,82.06,1059,Normal
27/9/2023,176,628,653,0.6,,28.2,93.6,24.5,30.3,87.12,1100,Normal
28/9/2023,179,606,516,3.8,,0.2,10.8,24.9,32.1,86.08,840,Normal
29/9/2023,228,630,554,1.6,,12.1,46.4,24,32.8,79.91,876,Normal
30/9/2023,413,686,804,0,,4.6,0.2,25.5,33.2,79.30,979,Normal
1/10/2023,568,779,898,7.6,,0,7.2,26.6,34,,1218,Normal
2/10/2023,721,880,1049,6.2,,0,9.4,27.1,34.9,,1103,Normal
3/10/2023,721,960,1280,7,,16.3,27.8,26.2,34.6,,1149,Normal
4/10/2023,664,1000,1449,7.4,,12.4,30,25.9,31.7,,1359,Normal
5/10/2023,698,1006,1479,6.8,,3.4,29,26.5,33.9,,1347,Normal
6/10/2023,855,995,1479,5.6,,29.8,15.8,26.7,31,,1536,Normal
7/10/2023,900,986.6,1479,5.2,54.6,19.2,52.2,25,32.9,88.57,1562,Normal
8/10/2023,815,1001,1498,5.6,15,2.8,27.6,25.7,31.9,92.72,1563,Normal
9/10/2023,695,1012.28,1498,4.8,0,0,28.6,26.3,34.5,81.39,1550,Normal
10/10/2023,590,1063.12,1600,4.8,9.4,0.2,14.2,25.5,31,91.91,1639,Normal
11/10/2023,515,1100,1600,4.6,1,0,14.4,26.8,34.2,85.33,1731,Normal
12/10/2023,715,1124,1600,3.2,0,0,10.6,27.4,35.7,81.75,1629,Normal
13/10/2023,890,1155,1650,0.4,0,0,9.2,27.7,37,76.14,1753,Normal
14/10/2023,805,1170,1800,0,0,0,11,27.5,37.9,72.66,1516,Normal
15/10/2023,685,1170,1800,0,0,0,19.6,28.3,36.8,75.83,1601,Normal
16/10/2023,655,1168,1800,0,0,0,13.2,27.7,34.6,72.29,1578,Normal
17/10/2023,690,1168,1650,0,0,0,12.8,27.4,35.8,71.51,1595,Normal
18/10/2023,920,1173,1650,0,0.4,34.2,17.4,28,37.8,73.78,1553,Normal
19/10/2023,950,1180,1650,6.8,0,0,13.8,25.6,35.7,77.99,1500,Normal
20/10/2023,840,1180,1696,2.8,0,0,16.8,27.8,37.3,74.43,1459,Normal
21/10/2023,670,1170,1731,32.4,32.2,2.4,63,25.1,33.7,83.16,1534,Normal
22/10/2023,590,1153,1650,27.4,0,0,10.8,25.6,35.2,81.29,1593,Normal
23/10/2023,545,1139,1650,2.6,0,0,8.6,27,36.4,72.94,1544,Normal
24/10/2023,470,1121,1650,0,0,0,15,27.8,36.5,73.54,1512,Normal
25/10/2023,385,1098,1650,0,0,0,20.2,27.8,34.8,77.19,1447,Normal
26/10/2023,332.6,1071,1621,4.2,1.6,0,19.6,26.5,35.5,79.16,1407,Normal
27/10/2023,348.8,1048,1509,0,1.2,0,37,26.5,33.7,86.74,1516,Normal
28/10/2023,455,1032,1421,2.8,0,0,19.8,27,34.1,84.85,1429,Normal
29/10/2023,370,1029,1449,0,0,0.4,11,27.4,33.8,79.97,1530,Normal
30/10/2023,410,1022,1427,3.6,4,14,33.2,26.4,33.8,86.97,1399,Normal
31/10/2023,830,1027,1490,0,0,0,0,26,35,78.09,1332,Normal
1/11/2023,900,1039,1490,0,0,0,10.6,26.6,34.4,72.95,1139,Normal
2/11/2023,1303,1057,1629,0,0,0,10.4,26.9,35.3,73.56,1236,Normal
3/11/2023,1030,1070,1792,0,0,0,7.2,27,36.9,74.15,1390,Normal
4/11/2023,770,1063,1763,0,0,5,9,27.4,37.4,80.65,1574,Normal
5/11/2023,575,1052,1673,0,0,4,9.8,27.1,37.2,80.39,1594,Normal
6/11/2023,400,1029,1592,34.4,4,4.2,36.8,26.7,37.9,76.28,1654,Normal
7/11/2023,278,999,1479,0,4.4,0,15,26.3,36.7,82.88,1609,Normal
8/11/2023,210,955,1358,0,8.8,11.2,10.2,26.8,37.4,78.46,1422,Normal
9/11/2023,164,908,1256,0,0,11.8,10,27.2,33.9,89.39,1429,Normal
10/11/2023,144,873,1184,0,0,7.2,9,26.8,35.9,86.23,1392,Normal
11/11/2023,129,848,1107,7.6,9.2,6.8,21.6,26.1,35,86.73,1296,Normal
12/11/2023,118,834,1070,14.4,0,26.2,30.4,25.9,34.3,86.30,1213,Normal
13/11/2023,122,827,1022,0,0,0,4.6,26.5,35.5,80.86,1313,Normal
14/11/2023,124,805,1030,0,0,0,7.8,27.6,34.5,76.56,1234,Normal
15/11/2023,107,777,981,0,0,0,6.2,26.7,35.1,70.28,1308,Normal
16/11/2023,106,736,949,0,0,0,4.2,27.1,34.9,73.69,1264,Normal
17/11/2023,88,712,871,0,0,0,1.4,24.6,30.9,63.82,1171,Normal
18/11/2023,,,,0,0,0,0,22.8,31.4,60.56,,Normal
19/11/2023,76,679,758,0,0,0,0,22.5,32.1,62.77,911,Normal
20/11/2023,71,655,728,0,0,0,3.4,21.7,32.7,64.79,984,Normal
21/11/2023,68,618,687,0,0,0,7.4,22.9,33.5,67.53,858,Normal
22/11/2023,59,564,608,0,0,0,10.2,23.6,35.2,67.63,930,Normal
23/11/2023,53,503,497,0,0,0,4.4,24.5,35.1,68.51,923,Normal
24/11/2023,50,470,338,0,0,0,6,24.9,34.9,67.04,781,Normal
25/11/2023,47,437,266,0,0,0,6.6,24.6,34.3,64.07,618,Normal
26/11/2023,49,413,201,1.4,0,2.4,11.2,26.1,34.8,67.93,625,Normal
27/11/2023,47,407,188,0,0,0,13.6,25,33.4,70.21,573,Normal
28/11/2023,50,405,116,0,0,0,12.4,24.8,31.3,66.28,494,Normal
29/11/2023,53,363,115,0,0,0,14.2,23.5,30.9,68.25,423,Normal
30/11/2023,55,321,109,0,0,0,0,25.8,35.6,69.13,578,Normal
1/12/2023,59,294,104,0,0,0,15.6,26.2,35.1,71.00,446,Normal
2/12/2023,68,240,89,0,0,0,14.2,27.3,34.9,70.75,448,Normal
3/12/2023,67,254,88,0,0,0,10,27.1,36,67.93,390,Normal
4/12/2023,68,232,80,0,0,35.6,14.4,26.8,33.5,73.42,417,Normal
5/12/2023,72,206,80,0,0,0,10,26.2,37.6,76.14,341,Normal
6/12/2023,74,174,80,6,9.4,1,25,26.9,37.5,75.29,312,Normal
7/12/2023,91,144,80,0,0,0,10.4,26,34.4,72.95,393,Normal
8/12/2023,93,147,70,0,0,0,12,25.7,35.2,73.64,306,Normal
9/12/2023,88,158,70,0,0,0,8.6,26.4,35.5,76.04,344,Normal
10/12/2023,89,152,70,0,0,0,3.8,25.9,35.6,72.88,359,Normal
11/12/2023,89,149,70,0,0,0,8.2,26.2,35.8,77.05,369,Normal
12/12/2023,89,158,70,0,0,0,13.2,27,36.4,73.96,365,Normal
13/12/2023,91,168,70,0,0,0,10.8,26.7,36,69.99,376,Normal
14/12/2023,93,173,70,0,0,0,6.8,26.1,36.3,69.69,352,Normal
15/12/2023,86,181,70,0,0,0,12.2,26.5,37.2,70.03,295,Normal
16/12/2023,89,197,70,0,0,0,11.6,27.4,36.4,72.45,298,Normal
17/12/2023,89,193,60,0,0,0,5.2,27.6,36.4,66.35,271,Normal
18/12/2023,89,184,60,0,0,0,11.2,25.2,36.3,65.11,221,Normal
19/12/2023,86,187,60,0,0,0,8.4,25.1,37.1,66.61,303,Normal
20/12/2023,86,184,60,0,0,0,7.4,26.1,37,65.57,288,Normal
21/12/2023,100,176,60,0,0,0,5.6,23.5,34.7,58.99,190,Normal
22/12/2023,107,152,60,0,0,0,7.8,20.1,29.9,57.68,173,Normal
23/12/2023,113,115,60,0,0,0,7.8,18.5,30.4,53.08,139,Normal
24/12/2023,127,98,60,0,0,0,8.4,21.1,27.4,55.56,155,Normal
25/12/2023,140,88,60,0,0,0,17,21.4,29.9,52.59,157,Normal
26/12/2023,144,86,60,0,0,0,20,22.8,32.3,57.23,154,Normal
27/12/2023,116,89,60,0,0,0,19.8,22.2,34,62.82,268,Normal
28/12/2023,140,90,60,0,0,0,14.4,22.8,35.8,65.54,305,Normal
29/12/2023,140,92,60,0,0,0,6.4,23.7,35.4,64.57,347,Normal
30/12/2023,120,100,60,0,0,0,6.6,24.3,37.3,67.11,227,Normal
31/12/2023,131,95,60,0,0,0,0,24.5,37.9,68.31,189,Normal
1/1/2024,173,100,60,0,0,0,3.8,25.2,37.8,67.69,199,Normal
2/1/2024,140,101,60,0,0,0,7.2,25.7,36.9,66.82,181,Normal
3/1/2024,153,92,60,0,0,0,14.8,24.6,38.3,58.15,225,Normal
4/1/2024,140,90,60,0,0,0,24.2,25,35.1,62.02,221,Normal
5/1/2024,155,94,60,0,0,0,27.6,25.5,36.2,65.35,148,Normal
6/1/2024,173,90,60,0,0,0,25.8,25.2,36.5,65.79,225,Normal
7/1/2024,160,87,60,0,0,0,19.8,25.2,36.8,64.61,299,Normal
8/1/2024,202,81,65,0,0,0,30,25,36.1,68.05,227,Normal
9/1/2024,151,81,65,0,0,0,0,25,35.8,71.20,315,Normal
10/1/2024,178,82,70,0,0,0,0,25.3,35.9,69.86,337,Normal
11/1/2024,155,86,70,0,0,0,0,26.2,33.3,75.17,281,Normal
12/1/2024,162,83,70,0,0,0,0,26.7,34.8,74.85,208,Normal
13/1/2024,160,85,70,0,0,0,0,27.1,34.3,73.81,204,Normal
14/1/2024,149,82,60,0,0,0,0,26.5,36.1,70.22,202,Normal
15/1/2024,149,78,60,0,0,0,0,25,36.5,66.64,308,Normal
16/1/2024,160,81,60,0,0,0,0,24.5,36.7,66.98,249,Normal
17/1/2024,149,84,60,0,0,0,0,24.3,35.1,68.53,228,Normal
18/1/2024,160,88,60,0,0,0,0,24.5,36,70.87,184,Normal
19/1/2024,187,97,60,0,0,0,0,25.7,37.4,68.60,309,Normal
20/1/2024,157,98,60,0,0,0,0,24.5,35.5,66.89,124,Normal
21/1/2024,181,90,60,0,0,0,0,25.2,34.6,70.41,170,Normal
22/1/2024,146,89,60,0,0,0,0,24.6,35.2,69.73,226,Normal
23/1/2024,187,89,60,0,0,0,0,24.6,32.6,70.39,205,Normal
24/1/2024,149,91,60,0,0,0,0,23.3,31.5,61.37,212,Normal
25/1/2024,149,87,60,2.8,1.4,0,0,22.5,29.5,64.65,179,Normal
26/1/2024,167,89,60,0,0,0,0,22.3,33.2,65.95,144,Normal
27/1/2024,153,94,60,0,0,0,0,23.2,33.6,68.21,181,Normal
28/1/2024,127,97,60,0,0,0,0,24.3,32.9,70.25,213,Normal
29/1/2024,138,96,60,0,0,0,0,25.7,33.2,62.85,90,Normal
30/1/2024,160,99,70,0,0,0,0,25,32.5,71.11,182,Normal
31/1/2024,167,104,70,0,0,0,0,24.1,33.8,76.44,236,Normal
1/2/2024,153,97,70,0,0,0,0,25.6,34.4,76.53,167,Normal
2/2/2024,131,104,70,0,0,0,0,25.9,33.8,77.95,223,Normal
3/2/2024,140,113,70,0,0,0,0,26.1,34.8,76.63,156,Normal
4/2/2024,146,117,70,0,0,0,0,26.6,36.2,72.20,155,Normal
5/2/2024,153,114,60,0,0,0,0,26,37.4,71.58,228,Normal
6/2/2024,157,108,60,0,0,0,0,25.9,37.2,71.52,247,Normal
7/2/2024,133,104,60,0,0,0,0,25.9,36.2,72.67,243,Normal
8/2/2024,133,101,60,0,0,0,0,25.2,35.3,77.66,272,Normal
9/2/2024,155,97,60,0,0,0,0,25.9,35.7,77.28,216,Normal
10/2/2024,254,99,60,0,0,0,0,26.9,34.7,74.43,232,Normal
11/2/2024,262,101,60,0,0,0,0,23.9,34.7,57.40,68,Normal
12/2/2024,269,102,70,0,0,0,0,23.6,34.2,58.25,130,Normal
13/2/2024,260,103,70,0,0,0,0,22.5,35.1,66.03,211,Normal
14/2/2024,253,96,70,0,0,0,0,24.1,36.2,64.73,236,Normal
15/2/2024,235,95,70,0,0,0,0,24.7,36.6,71.03,248,Normal
16/2/2024,263,94,70,0,0,0,0,26.7,36.9,75.02,144,Normal
17/2/2024,256,93,70,0,0,0,0,27.3,34.3,78.15,58,Normal
18/2/2024,248,90,70,0,0,0,0,26.6,33.9,76.51,149,Normal
19/2/2024,255,92,70,0,0,0,0,25.6,33.6,75.79,218,Normal
20/2/2024,248,92,70,0,0,0,0,26.1,35.3,73.35,221,Normal
21/2/2024,246,95,70,0,0,0,0,26.5,35.2,74.30,223,Normal
22/2/2024,262,99,70,0,0,0,0,26.5,35.4,74.80,195,Normal
23/2/2024,250,118,70,0,0,0,0,26.6,35.7,75.03,208,Normal
24/2/2024,223,161,70,0,0,0,0,27.4,36.5,74.87,236,Normal
25/2/2024,208,215,70,0,0,0,0,27.3,37,74.58,145,Normal
26/2/2024,204,245,70,0,0,0,0,27.3,37.3,74.65,102,Normal
27/2/2024,191,252,70,0,0,0,0,27.3,36.3,71.57,158,Normal
28/2/2024,166,243,80,0,0,0,0,27.2,36.9,73.74,114,Normal
29/2/2024,177,230,80,0,0,0,0,27.6,35.1,73.79,166,Normal
1/3/2024,182,214,80,0,0,0,0,27.7,36.3,71.30,201,Normal
2/3/2024,142,205,80,0,3,0,0,28,33.9,75.66,162,Normal
3/3/2024,140,194,80,0,0,0,0,27.4,36.2,71.85,63,Normal
4/3/2024,126,194,70,0,0,0,0,27.7,37.9,71.33,124,Normal
5/3/2024,126,199,70,0,0,0,0,27.6,39,66.03,212,Normal
6/3/2024,130,205,70,0,0,0,0,26.7,38.3,70.20,252,Normal
7/3/2024,128,209,70,0,0,0,0,26.9,38.5,73.86,182,Normal
8/3/2024,130,204,70,0,0,0,0,27.4,35.9,75.80,281,Normal
9/3/2024,123,187,70,0,0,0,0,28.1,33.5,74.95,219,Normal
10/3/2024,132,179,70,0,0,0,0,27.7,36.3,71.17,150,Normal
11/3/2024,149,172,70,0,0,0,5.4,28,36.7,72.77,198,Normal
12/3/2024,136,161,70,0,0,16.7,4,27.1,34.1,77.91,130,Normal
13/3/2024,140,162,70,0,0,0,0,26.4,37.2,72.92,122,Normal
14/3/2024,160,164,70,0,0,0,0,26.7,37.9,64.40,114,Normal
15/3/2024,179,166,70,0,0,0,0,27.3,37.1,71.52,133,Normal
16/3/2024,161,169,70,0,0,0,0,28.6,33.6,73.23,116,Normal
17/3/2024,167,170,70,0,0,0,0,27.6,36.5,67.40,101,Normal
18/3/2024,166,172,70,0,0,0,0,26.4,37,68.73,140,Normal
19/3/2024,182,169,70,2.2,0,0.8,0,27.2,35.6,71.99,105,Normal
20/3/2024,198,166,70,0,0,0,0,26.8,31.2,75.53,202,Normal
21/3/2024,227,166,70,0,0,0,0,24.7,35.6,65.44,262,Normal
22/3/2024,252,173,70,0,0,0,0,26.8,37.4,64.96,260,Normal
23/3/2024,273,180,70,0,0,0,0,27.1,36.1,69.65,165,Normal
24/3/2024,275,192,70,0,0,0,0,27.3,38.4,67.87,171,Normal
25/3/2024,292,200,70,0,0,0,0,27.5,37.6,69.36,152,Normal
26/3/2024,303,198,90,0,0,0,0,28.8,35.6,71.91,115,Normal
27/3/2024,266,187,90,0,0,0,0,27.5,34.9,72.34,153,Normal
28/3/2024,249,183,100,0,0,0,0,28,36.4,70.28,135,Normal
29/3/2024,239,175,100,0,0,0,0,28.1,37.3,67.12,158,Normal
30/3/2024,231,160,100,0,0,0,0,28.2,38.3,65.80,63,Normal
31/3/2024,198,145,90,0,0,0,0,28.3,39.5,65.24,56,Normal
1/4/2024,201,130,90,0,0,0,0,27.8,40,60.24,211,Normal
2/4/2024,201,118,80,0,0,0,0,28.3,37.8,67.28,110,Normal
3/4/2024,204,108,80,0,0,0,0,28.1,36.7,70.88,163,Normal
4/4/2024,199,100,80,0,0,0,0,28.1,38,70.74,238,Normal
5/4/2024,186,88,80,0,0,0,0,28,37.2,72.43,168,Normal
6/4/2024,203,82,70,0,0,0,0,28.4,37.7,70.28,247,Normal
7/4/2024,220,84,70,0,0,0,0,28.6,37.4,66.62,249,Normal
8/4/2024,206,79,70,0,0,0,0,28.7,38.8,62.88,182,Normal
9/4/2024,234,78,70,0,0,0,0,28.8,38.3,65.60,92,Normal
10/4/2024,233,82,70,0,0,0,0,28.8,37.1,69.41,115,Normal
11/4/2024,249,87,70,0,0,0,0,28.2,40.1,63.74,67,Normal
12/4/2024,249,82,70,1.6,0,0,0.4,29,38.2,66.93,72,Normal
13/4/2024,256,75,70,0.8,,14.6,11.4,25.1,38,70.51,109,Normal
14/4/2024,250,74,70,0,0,0,0,27.1,37.8,69.08,97,Normal
15/4/2024,246,72,70,0,0,0,0,28.7,37.9,67.60,135,Normal
16/4/2024,233,77,70,0,0,0,0,28.5,37.7,65.99,176,Normal
17/4/2024,233,84,70,0,0,0,0,28.3,38,65.00,176,Normal
18/4/2024,262,83,80,0,0,0,0,28.5,38.8,62.91,206,Normal
19/4/2024,234,78,80,0,0,0,0,28.5,38.3,60.56,199,Normal
20/4/2024,276,75,80,0,0,0,0,28.8,38.4,60.72,124,Normal
21/4/2024,277,73,80,0,0,0,0,29.2,38.4,61.48,174,Normal
22/4/2024,284,74,70,0,0,0,0,29,38.9,63.60,138,Normal
23/4/2024,266,78,70,0,0,0,0,28.9,37.7,66.98,138,Normal
24/4/2024,269,81,70,0,0,0,0,28.9,37.8,64.10,147,Normal
25/4/2024,256,81,70,0,0,0,0,28.9,38.7,62.79,20,Normal
26/4/2024,270,78,70,0,0,0,0,28.1,38.5,63.40,143,Normal
27/4/2024,264,76,70,0,0,0,0,29.3,40.8,62.27,127,Normal
28/4/2024,288,81,85,0,0,0,0,29.5,38,66.33,104,Normal
29/4/2024,254,85,85,0,0,0,0,29.1,38.7,66.28,146,Normal
30/4/2024,257,87,85,0,0,0,0,29.2,39.7,62.13,108,Normal
1/5/2024,230,86,85,0,0,0,0,29.9,39.1,60.04,104,Normal
2/5/2024,278,84,95,0,0,0,0,29.8,38,63.35,165,Normal
3/5/2024,306,82,95,0,0,0,0,29.6,38.7,63.93,179,Normal
